ticker,name,sector,market,price,s_score,s_total,s_pct,r_score,r_total,r_pct,grade,relaxed_items,s_EPS_positive,s_EPS_uptrend,s_GM_judge,s_OCF_positive,s_OCF_uptrend,s_FCF_positive,s_FCF_uptrend,s_ROE_above_thr,s_ROE_uptrend,s_ROA_above_thr,s_ROA_uptrend,s_DE_below_thr,s_ROIC_above_thr,s_ROIC_vs_WACC,r_EPS_positive,r_EPS_uptrend,r_GM_judge,r_OCF_positive,r_OCF_uptrend,r_FCF_positive,r_FCF_uptrend,r_ROE_above_thr,r_ROE_uptrend,r_ROA_above_thr,r_ROA_uptrend,r_DE_below_thr,r_ROIC_above_thr,r_ROIC_vs_WACC,s_gm_note,dcf_buy_price,dcf_intrinsic,dcf_adj_rate,dcf_raw_rate,dcf_years_back,dcf_past_eps,dcf_present_eps,dcf_skip_reason,undervalued,margin_pct,latest_EPS,latest_GM,latest_ROE,latest_ROA,latest_DE,latest_ROIC,data_source,error
CAC,Camden National Corporation,Financial Services,US,51.33,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),8.42,12.02,1.0,-8.36,9.0,2.83,1.29,,False,-509.6,1.29,62.78,9.35,0.93,46.95,,eodhd,
CAL,Caleres,Consumer Cyclical,US,13.41,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_above_thr, ROA_above_thr, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,False,40%以上(右肩上がりNG),5.81,8.3,1.0,-8.65,9.0,2.01,0.89,,False,-130.8,0.89,42.96,-1.17,-0.36,49.26,,eodhd,
CAPS,Capstone Holding Corp.,Basic Materials,US,0.3,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"EPS_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg16.4%)→OK,,,,,,,,,,,-1.91,23.02,-170.48,-41.32,112.58,,eodhd,
CATX,Perspective Therapeutics,Healthcare,US,2.98,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"EPS_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,40%未満(avg8.2%)→OK,,,,,,,,,,,-0.25,-267.76,-137.17,-105.34,0.07,,eodhd,
CCG,Cheche Group Inc.,Communication Services,US,0.4,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg47.1%)→OK,,,,,,,,,,,-0.44,5.33,-5.01,-1.21,22.65,,eodhd,
CCGWW,Cheche Group Inc.,,US,0.01,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg47.1%)→OK,,,,,,,,,,,,5.33,-5.01,-1.21,22.65,,eodhd,
CCJ,Cameco Corporation,Energy,US,108.46,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_positive, EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%未満(avg19.0%)→NG,,,,,,,,,,,0.47,26.73,8.54,5.72,14.44,,eodhd,
CCOI,Cogent Communications Holdings,Communication Services,US,15.44,3.0,14.0,21.4,4.0,14.0,28.6,FAIL,FCF_uptrend,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,40%未満(avg50.8%)→NG,,,,,,,,,,,-0.47,17.49,285.32,-5.88,2684.4,,eodhd,
CCS,Century Communities,Real Estate,US,63.46,3.0,14.0,21.4,11.0,14.0,78.6,FAIL,"EPS_uptrend, GM_judge, OCF_positive, FCF_positive, ROE_uptrend, ROA_above_thr, ROA_uptrend, DE_below_thr",True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,40%未満(avg21.4%)→NG,,,,,,,,,,,0.88,21.42,5.69,3.29,1.99,,eodhd,
CCU,Compañía Cervecerías Unidas S.A.,Consumer Defensive,US,11.69,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),2.13,3.05,1.0,-25.13,5.0,1.39,0.33,,False,-448.8,0.33,44.39,7.55,2.96,11.24,,eodhd,
CDLX,Cardlytics,Communication Services,US,5.26,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend",False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg39.3%)→OK,,,,,,,,,,,-0.08,45.05,1590.17,-36.23,3210.2,,eodhd,
CDRO,Codere Online Luxembourg,Consumer Cyclical,US,9.9,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, DE_below_thr",False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がり),,,,,,,,,,,0.0,96.04,5.37,1.73,13.98,,eodhd,
CDROW,Codere Online Luxembourg,,US,0.85,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, DE_below_thr",False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がり),,,,,,,,,,,,96.04,5.37,1.73,13.98,,eodhd,
CDT,CDT Equity Inc.,Healthcare,US,0.71,3.0,14.0,21.4,5.0,14.0,35.7,FAIL,"EPS_uptrend, ROE_above_thr",False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,40%未満(avg19.0%)→OK,,,,,,,,,,,-269.92,37.98,-3.1,-1.11,0.05,,eodhd,
CDTG,CDT Environmental Technology Investment Holdings Limited,Industrials,US,1.91,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"GM_judge, FCF_uptrend, ROE_uptrend",True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,40%未満(avg29.3%)→NG,,,,,,,,,,,0.04,41.47,-232.78,-80.15,131.75,,eodhd,
CDTTW,CDT Equity Inc.,,US,0.01,3.0,14.0,21.4,4.0,14.0,28.6,FAIL,ROE_above_thr,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,40%未満(avg19.0%)→OK,,,,,,,,,,,,37.98,-3.1,-1.11,0.05,,eodhd,
CELH,Celsius Holdings,Consumer Defensive,US,29.71,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_positive, EPS_uptrend, OCF_positive, FCF_positive, ROE_uptrend, ROA_uptrend, DE_below_thr",False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がり),,,,,,,,,,,0.33,50.39,3.67,2.11,22.78,,eodhd,
CEPU,Central Puerto S.A.,Utilities,US,15.92,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%未満(avg46.1%)→NG,,,,,,,,,,,0.11,35.48,15.82,11.0,5.65,,eodhd,
CETY,Clean Energy Technologies,Industrials,US,0.84,3.0,14.0,21.4,5.0,14.0,35.7,FAIL,"GM_judge, ROA_uptrend",False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,40%未満(avg38.6%)→NG,,,,,,,,,,,-0.77,34.91,-150.29,-46.46,141.89,,eodhd,
CEV,Eaton Vance California Municipal Income Trust,Financial Services,US,10.32,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"EPS_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,False,40%以上(右肩上がり),,,,,,,,,,,-0.86,77.24,0.01,0.0,828.12,,eodhd,
CF,CF Industries Holdings,Basic Materials,US,107.22,3.0,14.0,21.4,12.0,14.0,85.7,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_above_thr, ROE_uptrend, ROA_above_thr, ROA_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,40%未満(avg31.2%)→NG,41.8,59.71,8.33,16.66,8.0,1.16,3.98,,False,-156.5,3.98,38.45,30.07,10.33,66.45,,eodhd,
CG,The Carlyle Group Inc.,Financial Services,US,47.14,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"EPS_uptrend, GM_judge, ROE_above_thr, ROE_uptrend, ROA_uptrend",True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.89,65.93,14.04,2.78,131.44,,eodhd,
CGNX,Cognex Corporation,Technology,US,66.79,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_above_thr, ROA_uptrend",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.34,66.92,7.67,5.68,,,eodhd,
CGON,CG Oncology,Healthcare,US,61.13,3.0,14.0,21.4,5.0,14.0,35.7,FAIL,"EPS_uptrend, ROA_uptrend",False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,40%以上(右肩上がり),,,,,,,,,,,-0.71,-15.02,-21.39,-20.34,0.4,,eodhd,
CHCT,Community Healthcare Trust Incorporated,Real Estate,US,17.62,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.07,8.66,1.19,0.51,60.09,,eodhd,
CHGG,Chegg,Consumer Defensive,US,1.11,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"EPS_uptrend, GM_judge, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False,False,40%以上(右肩上がりNG),0.2,0.28,1.0,-21.98,9.0,0.28,0.03,,False,-455.0,0.03,60.19,-53.59,-11.9,185.82,,eodhd,
CHMG,Chemung Financial Corporation,Financial Services,US,70.95,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,40%以上(右肩上がりNG),12.46,17.8,1.0,-4.27,9.0,2.83,1.91,,False,-469.4,1.91,64.19,5.93,0.56,34.2,,eodhd,
CHMI,Cherry Hill Mortgage Investment Corporation,Real Estate,US,2.4,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"OCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がり),0.91,1.3,1.0,-26.4,9.0,2.21,0.14,,False,-163.7,0.14,91.2,2.89,0.44,61.51,,eodhd,
CHOW,ChowChow Cloud International Holdings Limited,Technology,US,0.43,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"OCF_positive, FCF_positive, ROE_above_thr, ROE_uptrend, ROA_above_thr, ROA_uptrend",True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,40%未満(avg12.6%)→OK,,,,,,,,,,,0.15,12.91,-34.66,-24.23,0.74,,eodhd,
CHRD,Chord Energy Corporation,Energy,US,127.17,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"OCF_uptrend, FCF_positive, ROA_above_thr, DE_below_thr",True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,40%未満(avg34.3%)→NG,61.12,87.32,12.0,82.81,9.0,0.02,4.56,,False,-108.1,4.56,6.46,0.55,0.33,18.31,,eodhd,
CHSN,Chanson International Holding,Consumer Cyclical,US,1.22,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, DE_below_thr",False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,-0.01,44.98,0.33,0.23,8.18,,eodhd,
CION,CION Investment Corporation,Financial Services,US,6.97,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"EPS_uptrend, GM_judge, OCF_positive, FCF_positive, ROE_uptrend, ROA_uptrend",True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,40%未満(avg57.8%)→NG,1.63,2.33,1.0,-33.82,5.0,1.97,0.25,,False,-327.6,0.25,74.41,-2.92,-1.11,107.66,,eodhd,
CJMB,Callan JMB Inc.,Industrials,US,0.77,3.0,14.0,21.4,5.0,14.0,35.7,FAIL,"OCF_positive, FCF_positive",False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,40%未満(avg40.0%)→OK,,,,,,,,,,,-1.24,36.77,-342.19,-137.93,0.62,,eodhd,
CLBK,Columbia Financial,Financial Services,US,19.96,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.15,50.25,-1.0,-0.11,101.96,,eodhd,
CLDX,Celldex Therapeutics,Healthcare,US,32.62,3.0,14.0,21.4,4.0,14.0,28.6,FAIL,"EPS_uptrend, GM_judge",False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,40%未満(avg-1222.2%)→NG,,,,,,,,,,,-1.18,100.0,-49.09,-44.39,3.65,,eodhd,
CLPS,CLPS Incorporation,Technology,US,0.96,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_positive, OCF_uptrend, FCF_uptrend",True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,40%未満(avg30.4%)→OK,,,,,,,,,,,0.52,20.93,-12.69,-5.97,37.17,,eodhd,
CLVT,Clarivate Plc,Technology,US,2.18,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"EPS_positive, GM_judge, OCF_uptrend, FCF_positive, ROE_uptrend, ROA_uptrend",False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),1.17,1.68,1.0,-10.33,9.0,0.48,0.18,,False,-86.3,0.18,66.05,-4.15,-1.82,2.1,,eodhd,
CMP,Compass Minerals International,Basic Materials,US,31.32,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,40%未満(avg19.2%)→NG,6.92,9.88,1.0,-8.85,9.0,2.44,1.06,,False,-352.6,1.06,15.33,-34.09,-5.25,355.49,,eodhd,
CNCK,Coincheck Group N.V.,Financial Services,US,1.74,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"GM_judge, ROE_uptrend, ROA_uptrend",False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg12.7%)→NG,,,,,,,,,,,-7.79,2.72,-18.05,-1.73,413.03,,eodhd,
CNCKW,Coincheck Group N.V.,,US,0.17,3.0,14.0,21.4,5.0,14.0,35.7,FAIL,"ROE_uptrend, ROA_uptrend",False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg3.2%)→OK,,,,,,,,,,,,2.82,-133.25,-12.78,413.03,,eodhd,
CNH,CNH Industrial N.V.,Industrials,US,10.69,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, ROE_above_thr",True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,40%未満(avg27.0%)→OK,,,,,,,,,,,0.01,31.44,6.6,1.19,129.62,,eodhd,
CNOB,ConnectOne Bancorp,Financial Services,US,32.52,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,40%以上(右肩上がりNG),5.15,7.36,1.0,-8.28,9.0,1.72,0.79,,False,-531.5,0.79,44.17,5.11,0.57,55.81,,eodhd,
CNOBP,ConnectOne Bancorp,Financial Services,US,24.95,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.78,44.17,5.11,0.57,55.81,,eodhd,
CNTB,Connect Biopharma Holdings Limited,Healthcare,US,2.07,3.0,14.0,21.4,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend",False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,40%以上(右肩上がり),,,,,,,,,,,-0.27,100.0,-132.16,-98.94,,,eodhd,
COGT,Cogent Biosciences,Healthcare,US,33.23,3.0,14.0,21.4,4.0,13.0,30.8,FAIL,"ROE_uptrend, ROA_uptrend",False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,,False,False,False,False,False,True,False,True,True,False,False,40%未満(avg18.3%)→OK,,,,,,,,,,,-0.53,-227.0,-51.69,-35.08,35.03,,eodhd,
COLB,Columbia Banking System,Financial Services,US,30.64,3.0,14.0,21.4,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),4.7,6.71,1.0,-10.73,9.0,2.0,0.72,,False,-551.9,0.72,67.66,7.02,0.82,46.36,,eodhd,
COLD,Americold Realty Trust,Real Estate,US,14.41,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"EPS_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,40%未満(avg24.0%)→OK,,,,,,,,,,,-0.05,4.02,-3.97,-1.41,11.51,,eodhd,
COOK,Traeger,Consumer Cyclical,US,71.31,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_positive, ROE_uptrend, ROA_uptrend",False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,40%未満(avg38.6%)→NG,19.97,28.53,12.0,24.91,5.0,0.49,1.49,,False,-257.1,1.49,31.86,-67.42,-17.04,0.15,,eodhd,
COOT,Australian Oilseeds Holdings Limited,Consumer Defensive,US,0.64,3.0,14.0,21.4,7.0,14.0,50.0,FAIL,"EPS_uptrend, FCF_uptrend, ROE_above_thr, ROE_uptrend",False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,40%未満(avg18.2%)→OK,,,,,,,,,,,-0.01,8.3,-40.44,-3.51,820.91,,eodhd,
CORZW,Core Scientific,,US,21.4,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"GM_judge, OCF_positive, OCF_uptrend, FCF_uptrend, ROE_above_thr",False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,40%未満(avg19.8%)→NG,,,,,,,,,,,,11.88,29.98,-12.29,110.14,,eodhd,
CORZZ,Core Scientific,,US,28.4,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"GM_judge, OCF_positive, OCF_uptrend, FCF_uptrend, ROE_above_thr",False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,40%未満(avg19.8%)→NG,,,,,,,,,,,,11.88,29.98,-12.29,110.14,,eodhd,
CPAC,Cementos Pacasmayo S.A.A.,Basic Materials,US,11.86,3.0,14.0,21.4,12.0,14.0,85.7,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_above_thr, ROE_uptrend, ROA_above_thr, ROA_uptrend, DE_below_thr",True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,40%未満(avg34.5%)→NG,1.84,2.63,1.0,-4.15,7.0,0.38,0.28,,False,-544.6,0.28,38.12,12.94,4.97,44.69,,eodhd,
CPHC,Canterbury Park Holding Corporation,Consumer Cyclical,US,15.76,3.0,14.0,21.4,9.0,14.0,64.3,FAIL,"EPS_uptrend, GM_judge, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.03,28.67,-0.63,-0.47,9.6,,eodhd,
CPOP,Pop Culture Group Co.,Communication Services,US,0.14,3.0,14.0,21.4,8.0,14.0,57.1,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg15.4%)→NG,,,,,,,,,,,-3.19,4.01,-31.92,-6.0,25.53,,eodhd,
